Where can I experience a real Viking village?,O O O O O B-LOCATION I-LOCATION I-LOCATION,
Which island has the most secluded beaches?,O B-LOCATION O O O B-LOCATION I-LOCATION,
Where can I visit a historic marketplace?,O O O B-ACTIVITY O B-LOCATION I-LOCATION,
Which place is famous for its turquoise blue lakes?,O B-LOCATION O O O O B-LOCATION I-LOCATION I-LOCATION,
Which city has the most vibrant art scene?,O B-LOCATION O O O B-LOCATION I-LOCATION I-LOCATION,
Where's a peaceful place to unwind in nature?,O O O O B-LOCATION O B-ACTIVITY O B-LOCATION,
Can you suggest a top-rated vegan restaurant?,O O B-SUGGEST O O B-LOCATION I-LOCATION,
Which park is ideal for birdwatching?,O B-LOCATION O O O B-ACTIVITY,
Can you suggest a great jazz club?,O O B-SUGGEST O O B-LOCATION I-LOCATION,
Which museum has the best collection of modern art?,O B-LOCATION O O O O O B-LOCATION I-LOCATION,
Where can I find a hotel with the best spa services?,O O O O O B-LOCATION O O O B-LOCATION I-LOCATION,
Which bookstore is best for rare books?,O B-LOCATION O O O B-LOCATION I-LOCATION,
Where's a hidden gem for seafood lovers?,O O O O B-LOCATION O B-COMMUTER I-COMMUTER,
Which island is known for crystal-clear waters?,O B-LOCATION O O O B-LOCATION I-LOCATION,
Where can I take a cooking class with a local chef?,O O O O O B-ACTIVITY I-ACTIVITY O O O B-COMMUTER,
Which castle is worth visiting for history lovers?,O B-LOCATION O O B-ACTIVITY O B-COMMUTER I-COMMUTER,
Where can I find a floating market?,O O O O O B-LOCATION I-LOCATION,
"Where is the national library, and how much does it cost to get there by jeepney?",O O O B-DESTINATION I-DESTINATION O O O O O B-FARE O O O O B-TRANSPORT,
Can you tell me how much a ride to the art museum costs and where it is?,O O O O O O O B-ACTIVITY O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
"How much does it cost to take a tricycle to the old town district, and where is it?",O O O O B-FARE O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION O O O O ,
"How much is the fare for a jeepney to the tourist board office, and where exactly is it?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION O O O O O ,
Can you tell me how much a UV Express ride to the convention center is and where it is?,O O O O B-FARE I-FARE O B-TRANSPORT I-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O ,
"How much will it cost to take a pedicab to the town square, and where is it?",O O O O B-FARE O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"How much is the fare for a boat ride to the island resort, and where can I find the terminal?",O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O O B-ORIGIN,
"Where is the best place to get off for the market district, and how much is the fare?",O O O O B-DESTINATION O O O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
Can you tell me how much the fare is to the railway station and where it is?,O O O O O O O B-FARE O O O B-DESTINATION I-DESTINATION O O O O ,
"How much is the fare for a shuttle to the film festival site, and where can I board it?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O O ,
"Where is the historical landmark, and how much is the fare to get there by jeepney?",O O O B-DESTINATION I-DESTINATION O O O O O B-FARE O O O O B-TRANSPORT,
"Where is the city aquarium, and how much is the fare to get there by public transport?",O O O B-DESTINATION I-DESTINATION O O O O O B-FARE O O O O B-TRANSPORT I-TRANSPORT,
"How much is the fare for a motorcycle taxi to the temple complex, and where is it?",O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O  ,
Can you tell me how much the fare is to the floating market and where it is?,O O O O O O O B-FARE O O O B-DESTINATION I-DESTINATION O O O O ,
"How much does a jeepney ride to the botanical research center cost, and where is it?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION B-FARE O O O O ,
"How much is the fare for a shared van to the mountain retreat, and where can I board it?",O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O O ,
"Where exactly is the tech startup hub, and how much is the fare to get there?",O O O O B-DESTINATION I-DESTINATION I-DESTINATION O O O O O B-FARE O O O ,
"Can you tell me how much a bus ride to the national art gallery is, and where it is?",O O O O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION O O O O O ,
"How much does it cost to take a jeepney to the provincial park, and where is it?",O O O O B-FARE O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
Can you tell me how much a tricycle ride to the farmers' market costs and where it is?,O O O O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
"How much is the fare for a shuttle to the grand mosque, and where can I find it?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O O ,
"Where is the best stop for the city museum, and how much does the jeepney ride cost?",O O O O B-DESTINATION O O B-DESTINATION I-DESTINATION O O O O O B-TRANSPORT I-TRANSPORT B-FARE,
"How much does a tricycle ride to the downtown food strip cost, and where is it located?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION B-FARE O O O O O ,
"How much does it cost to take a UV Express van to the theme park, and where is it?",O O O O B-FARE O O O B-TRANSPORT I-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"Where exactly is the marine sanctuary, and how much is the fare to get there by boat?",O O O O B-DESTINATION I-DESTINATION O O O O O B-FARE O O O O B-TRANSPORT,
"Where is the marketplace for handcrafted goods, and how much is the fare for a jeepney?",O O O B-DESTINATION O B-LOCATION I-LOCATION O O O O O B-FARE O O B-TRANSPORT,
"How much is the fare for a shared ride to the industrial zone, and where is it?",O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"Where exactly is the city's oldest church, and how much is the tricycle fare?",O O O O O B-DESTINATION I-DESTINATION O O O O O B-FARE I-FARE,
Can you tell me the fare for a ride to the wildlife park and where it's located?,O O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O,
"How much will a taxi to the oceanarium cost, and where is it?",O O O O B-TRANSPORT O O B-DESTINATION B-FARE O O O O ,
"Where exactly is the lighthouse viewpoint, and how much is the fare to get there?",O O O O B-DESTINATION I-DESTINATION O O O O O B-FARE O O O ,
Can you tell me how much a tricycle ride to the art district costs and where it is?,O O O O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
Can you tell me how much the fare is to the waterfall park and where it is?,O O O O O O O B-FARE O O O B-DESTINATION I-DESTINATION O O O O ,
"Where exactly is the memorial plaza, and how much is the fare for a jeepney?",O O O O B-DESTINATION I-DESTINATION O O O O O B-FARE O O B-TRANSPORT,
"Where is the largest shopping outlet, and how much does a UV Express ride cost to get there?",O O O O B-DESTINATION I-DESTINATION O O O O O B-TRANSPORT I-TRANSPORT I-TRANSPORT B-FARE O O O ,
"How much is the fare for a multicab to the science museum, and where can I find it?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O O ,
"Where exactly is the botanical garden, and how much does a tricycle ride cost?",O O O O B-DESTINATION I-DESTINATION O O O O O B-TRANSPORT I-TRANSPORT B-FARE ,
Can you tell me how much a train ticket to the business district is and where the station is?,O O O O O O O B-FARE I-FARE O O B-DESTINATION I-DESTINATION O O O O B-ORIGIN O,
"How much does a bus ticket to the regional office cost, and where is the building?",O O O O B-TRANSPORT B-FARE O O B-DESTINATION I-DESTINATION B-FARE O O O O O B-LOCATION,
"Where is the port for inter-island travel, and how much does the fare cost?",O O O O B-LOCATION O B-TRANSPORT I-TRANSPORT O O O O O B-FARE I-FARE,
"Can you tell me the fare for a motorcycle taxi to the scenic hilltop, and where it is?",O O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"Where exactly is the bike trail park, and how much is the fare to get there by jeepney?",O O O O B-LOCATION I-LOCATION I-LOCATION O O O O O B-FARE O O O O B-TRANSPORT,
"How much is the fare for a shuttle to the technology park, and where can I find the station?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O O B-LOCATION,
"Where is the best location for boarding a bus to the provincial capital, and how much does it cost?",O O O O B-LOCATION O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"How much will it cost to take a ferry to the nearby fishing port, and where is it?",O O O O B-FARE O O O B-TRANSPORT O O O B-DESTINATION I-DESTINATION O O O O ,
"Where exactly is the major transport hub, and how much is the fare for a jeepney ride?",O O O O B-LOCATION I-LOCATION I-LOCATION O O O O O B-FARE O O B-TRANSPORT I-TRANSPORT,
"How much is the fare for a ferry to the nearby island, and where can I board it?",O O O O B-FARE O O B-TRANSPORT O O O B-DESTINATION O O O O O O ,
"Where is the best stop for getting off at the national park, and how much is the fare?",O O O O B-LOCATION O O O O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"How much is the ferry fare to the island getaway, and where is the terminal?",O O O O B-TRANSPORT B-FARE O O B-DESTINATION I-DESTINATION O O O O B-LOCATION,
"How much does a shared ride to the museum district cost, and where is it?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
"How much is the jeepney fare to the nightlife area, and where is the best drop-off point?",O O O O B-TRANSPORT B-FARE O O B-DESTINATION I-DESTINATION O O O O O B-LOCATION I-LOCATION,
Can you tell me how much a ride to the theme park costs and where it is?,O O O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
"How much does a shuttle cost to the technology hub, and where is it?",O O O O B-TRANSPORT B-FARE O O B-DESTINATION I-DESTINATION O O O O ,
"Where can I find the town hall, and how much does a tricycle ride cost to get there?",O O O O O B-LOCATION I-LOCATION O O O O O B-TRANSPORT I-TRANSPORT B-FARE O O O ,
Can you tell me how much a ride to the wildlife reserve costs and where it is?,O O O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
"Where is the ferry terminal for intercity travel, and how much does the fare cost?",O O O B-TRANSPORT B-LOCATION O B-TRANSPORT I-TRANSPORT O O O O O B-FARE I-FARE,
"Where is the main bus terminal, and how much is the fare for an intercity trip?",O O O B-LOCATION I-LOCATION I-LOCATION O O O O O B-FARE O O B-TRANSPORT I-TRANSPORT,
"How much is the cost of a taxi ride to the aquarium, and where is it?",O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION O O O O ,
Can you tell me the cost of a van ride to the major hospital and where it is?,O O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"How much does a bus ticket to the coastal town cost, and where is the station?",O O O O B-TRANSPORT B-FARE O O B-DESTINATION I-DESTINATION B-FARE O O O O B-LOCATION,
"Where is the main dock for boat rentals, and how much does the fare cost?",O O O B-LOCATION I-LOCATION O B-TRANSPORT I-TRANSPORT O O O O O B-FARE I-FARE,
Can you tell me how much a train ride to the entertainment district costs and where it is?,O O O O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
"How much is the fare for a shuttle to the mountain resort, and where can I board it?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O O ,
"How much does a bus ride to the industrial park cost, and where is the terminal?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O B-LOCATION,
Can you tell me how much a shared ride to the hiking trail costs and where it is?,O O O O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
"How much is the ferry fare to the nearby heritage town, and where is the departure point?",O O O O B-TRANSPORT B-FARE O O O B-DESTINATION I-DESTINATION O O O O B-LOCATION I-LOCATION,
"How much does a taxi ride to the nearest vineyard cost, and where is it?",O O O O B-TRANSPORT I-TRANSPORT O O O B-DESTINATION B-FARE O O O O ,
"Where is the central park, and how much is the fare to get there by jeepney?",O O O B-LOCATION I-LOCATION O O O O O B-FARE O O O O B-TRANSPORT,
"How much does a tricycle ride to the community center cost, and where is it located?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O O ,
Can you tell me the cost of a bus ride to the new shopping complex and where it is?,O O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION O O O O ,
"How much does a van ride to the national monument cost, and where is it?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
"Where exactly is the marina, and how much does the ferry fare cost?",O O O O B-LOCATION O O O O O B-TRANSPORT B-FARE I-FARE,
"How much is the fare for a jeepney to the local cinema, and where is it?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"How much does a UV Express ride to the cathedral cost, and where is it?",O O O O B-TRANSPORT I-TRANSPORT I-TRANSPORT O O B-DESTINATION B-FARE O O O O ,
Can you tell me the cost of a boat ride to the floating cottages and where they are?,O O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"How much does a train ticket to the central market cost, and where is the station?",O O O O B-TRANSPORT B-FARE O O B-DESTINATION I-DESTINATION B-FARE O O O O B-LOCATION,
Can you tell me how much the fare is to the biggest aquarium and where it's located?,O O O O O O O B-FARE O O O B-DESTINATION I-DESTINATION O O O O O,
"How much is the cost of a taxi to the botanical garden, and where is the main entrance?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O B-LOCATION I-LOCATION,
"Where exactly is the ferry station for island hopping, and how much is the fare?",O O O O B-TRANSPORT B-LOCATION O B-ACTIVITY I-ACTIVITY O O O O O B-FARE,
"How much does a shuttle to the festival grounds cost, and where is it?",O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
"Where can I find the local observatory, and how much does the fare cost to get there?",O O O O O B-LOCATION I-LOCATION O O O O O  B-FARE I-FARE O O O ,
"How much does a tricycle ride to the hilltop viewpoint cost, and where is it?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
"Where exactly is the science discovery center, and how much is the train fare to go there?",O O O O B-LOCATION I-LOCATION I-LOCATION O O O O O B-TRANSPORT B-FARE O O O ,
"Where can I board a bus to the tourist pier, and how much is the fare?",O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"Where is the town's most famous bakery, and how much does a public ride there cost?",O O O O O B-LOCATION I-LOCATION O O O O O B-TRANSPORT I-TRANSPORT O B-FARE,
Can you tell me the cost of a van ride to the remote beach and where it is?,O O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"How much does a bus ticket to the ancient ruins cost, and where is the departure terminal?",O O O O B-TRANSPORT B-FARE O O B-DESTINATION I-DESTINATION B-FARE O O O O B-LOCATION I-LOCATION,
"Where is the closest train station to the art museum, and how much does the ticket cost?",O O O O B-TRANSPORT B-LOCATION O O B-DESTINATION I-DESTINATION O O O O O B-FARE I-FARE,
"How much is the cost of a shuttle ride to the local brewery, and where is it?",O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"How much does a taxi to the archaeological site cost, and where is it?",O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
"Where is the boarding point for a ferry to the floating village, and how much does it cost?",O O O B-LOCATION I-LOCATION O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"How much is the jeepney fare to the cathedral, and where is the closest stop?",O O O O B-TRANSPORT B-FARE O O B-DESTINATION O O O O O B-LOCATION,
"Where exactly is the city's tallest skyscraper, and how much does the fare cost to go there?",O O O O O B-LOCATION I-LOCATION O O O O O B-FARE I-FARE O O O ,
Can you tell me the cost of a shared van to the beachside bar and where it is?,O O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"How much does a motorcycle taxi to the nearest waterfall cost, and where is it?",O O O O B-TRANSPORT I-TRANSPORT O O O B-DESTINATION B-FARE O O O O ,
"How much is the fare for a tricycle to the theme park, and where is the entrance?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O B-LOCATION,
Can you tell me the cost of a jeepney ride to the bird sanctuary and where it is?,O O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"How much is the bus fare to the historic district, and where is the drop-off point?",O O O O B-TRANSPORT B-FARE O O B-DESTINATION I-DESTINATION O O O O B-LOCATION I-LOCATION,
"How much is the fare for a jeepney ride to the fish market, and where is it located?",O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O ,
"Where can I board a ferry to the island resort, and how much is the ticket price?",O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-FARE I-FARE,
Can you tell me the cost of a shuttle to the mountain lodge and where it is?,O O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"How much does a van ride to the chocolate hills cost, and where is the pickup point?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O B-LOCATION I-LOCATION,
"Where exactly is the planetarium, and how much does a public ride cost?",O O O O B-LOCATION O O O O O B-TRANSPORT I-TRANSPORT B-FARE,
"How much does a night bus to the neon street cost, and where is the best place to board?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O O O O O ,
"Where can I find the wildlife sanctuary, and how much is the fare to go there?",O O O O O B-LOCATION I-LOCATION O O O O O B-FARE O O O ,
"How much is the cost of a shuttle to the heritage village, and where is it?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
Can you tell me the cost of a train ride to the music hall and where it is located?,O O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O ,
"How much is the fare for a jeepney to the mountain hiking trail, and where is the trailhead?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION O O O O B-LOCATION,
"How much does a shared taxi to the sunrise viewpoint cost, and where is the best access point?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O O B-LOCATION I-LOCATION,
"Where is the main bus station for trips to the lake, and how much is the fare?",O O O B-LOCATION I-LOCATION I-LOCATION O O O O B-DESTINATION O O O O O B-FARE,
Can you tell me how much a motorbike ride to the rice terraces costs and where it is?,O O O O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
"Where exactly is the skydeck observation tower, and how much does a cab ride cost?",O O O O B-LOCATION I-LOCATION I-LOCATION O O O O O B-TRANSPORT I-TRANSPORT B-FARE,
"Where is the main pickup point for the cable car station, and how much does it cost to get there?",O O O B-LOCATION I-LOCATION I-LOCATION O O B-TRANSPORT I-TRANSPORT I-TRANSPORT O O O O O B-FARE O O O ,
"Where is the best stop for the IT hub, and how much is the fare for a shuttle?",O O O O B-LOCATION O O B-DESTINATION I-DESTINATION O O O O O B-FARE O O B-TRANSPORT,
"How much does a tricycle to the town's oldest church cost, and where is it located?",O O O O B-TRANSPORT O O O B-DESTINATION I-DESTINATION B-FARE O O O O O ,
Can you tell me the cost of a bus to the vineyard and where I can board it?,O O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION O O O O O O ,
"How much does a train ride to the university district cost, and where is the nearest station?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O O B-LOCATION,
"Where exactly is the best viewing area for the fireworks show, and how much does public transport cost to get there?",O O O O O B-LOCATION I-LOCATION O O O O O O O O B-TRANSPORT I-TRANSPORT B-FARE O O O ,
Can you tell me how much a shared van to the hot spring resort costs and where to board it?,O O O O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION B-FARE O O O O O ,
"How much does a night train to the carnival cost, and where is the departure station?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION B-FARE O O O O B-LOCATION I-LOCATION,
"Where exactly is the pickup point for a boat to the mangrove forest, and how much is the fare?",O O O O B-LOCATION I-LOCATION O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
Can you tell me the cost of a ride to the clock tower and where it is?,O O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"How much is the fare for a jeepney to the science center, and where is the entrance?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"How much does a ferry ride to the lighthouse island cost, and where is the boarding area?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O B-LOCATION I-LOCATION,
"Where exactly is the safari park, and how much is the cost of a van ride to get there?",O O O O B-LOCATION I-LOCATION O O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O O ,
"How much is the fare for a shared taxi to the observatory, and where is the drop-off point?",O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION O O O O B-LOCATION I-LOCATION,
"Where can I board a bus to the ancient temple, and how much is the fare?",O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"How much does a train ticket to the theme park cost, and where is the best station to board?",O O O O B-TRANSPORT B-FARE O O B-DESTINATION I-DESTINATION B-FARE O O O O O B-LOCATION O O ,
Can you tell me the fare for a shuttle to the space museum and where it is?,O O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"How much is the fare for a jeepney to the hiking trailhead, and where is it?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"How much does a ferry ride to the coral reef snorkeling site cost, and where can I get tickets?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION I-DESTINATION B-FARE O O O O O B-FARE,
Can you tell me how much a shared van ride to the provincial capital costs and where it is?,O O O O O O O B-TRANSPORT I-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
"Where is the nearest nature reserve, and how much is the fare to get there?",O O O O B-LOCATION I-LOCATION O O O O O B-FARE O O O,
"How much is the fare for a train to the central market, and where exactly is it?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O ,
"Where is the best place to catch a train to the cathedral, and how much is the fare?",O O O O B-LOCATION O O O B-TRANSPORT O O B-DESTINATION O O O O O B-FARE,
"How much is the fare for a van to the eco-lodge, and where is it located?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION O O O O O ,
"Where is the nearest entrance to the botanical gardens, and how much is the fare to get there?",O O O O B-LOCATION O O B-LOCATION I-LOCATION O O O O O B-FARE O O O ,
"How much is the fare for a shared taxi to the science fair, and where exactly is the venue?",O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-LOCATION ,
"Where is the city's main theater, and how much does a tricycle ride cost?",O O O O B-LOCATION I-LOCATION O O O O O B-TRANSPORT I-TRANSPORT B-FARE ,
"How much does a jeepney ride to the farmers' market cost, and where is it?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
"Where exactly is the adventure park, and how much is a shuttle ride there?",O O O O B-LOCATION I-LOCATION O O O O O B-TRANSPORT I-TRANSPORT O,
"How much is the fare for a boat to the coral reef, and where is the departure point?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O B-LOCATION I-LOCATION,
"Where is the best spot to catch a bus to the castle ruins, and how much is the fare?",O O O O B-LOCATION O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"How much does a taxi to the lantern festival cost, and where exactly is it?",O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O O ,
"How much is the fare for a shared van to the pottery village, and where is it?",O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
Can you tell me the fare for a bus to the fashion district and where to get off?,O O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O ,
"How much is the fare for a tricycle to the mountain view deck, and where is it?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION O O O O ,
"How much does a jeepney ride to the butterfly garden cost, and where exactly is it?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O O ,
Can you tell me the fare for a shuttle to the meditation retreat and where it is?,O O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"Where is the historic battle site, and how much is the fare for a van ride there?",O O O B-LOCATION I-LOCATION I-LOCATION O O O O O B-FARE O O B-TRANSPORT I-TRANSPORT O,
Can you tell me how much a boat ride to the firefly watching tour costs and where it starts?,O O O O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION B-FARE O O O O ,
"How much is the fare for a train to the performing arts center, and where is it?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION O O O O ,
"Where exactly is the cathedral, and how much does a shared taxi ride cost?",O O O O B-LOCATION O O O O O B-TRANSPORT I-TRANSPORT I-TRANSPORT B-FARE ,
"Where can I board a jeepney to the new shopping mall, and how much is the fare?",O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION O O O O O B-FARE ,
"How much does a bus ride to the vineyard festival cost, and where is it?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O ,
"Where is the best drop-off point for the cultural village, and how much is the fare?",O O O O B-LOCATION I-LOCATION O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
Can you tell me the cost of a ride to the bamboo forest and where it is?,O O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O ,
"How much is the fare for a ferry to the whale watching site, and where can I get tickets?",O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION O O O O O B-FARE,
"Where can I catch a bus to the craft beer festival, and how much is the fare?",O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION I-DESTINATION O O O O O B-FARE ,
"Where exactly is the sports complex, and how much does a tricycle ride cost to get there?",O O O O B-LOCATION I-LOCATION O O O O O B-TRANSPORT I-TRANSPORT B-FARE O O O ,
"Where can I board a van to the desert safari, and how much does it cost?",O O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
"How much does a ferry ride to the dolphin sanctuary cost, and where is the boarding dock?",O O O O B-TRANSPORT I-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O B-LOCATION I-LOCATION,
"Where is the best pickup point for a tour to the mountain caves, and how much is the fare?",O O O O B-LOCATION I-LOCATION O O O O O B-DESTINATION I-DESTINATION O O O O O B-FARE,
Can you tell me the fare for a jeepney to the underground river and where the entrance is?,O O O O O B-FARE O O B-TRANSPORT O O B-DESTINATION I-DESTINATION O O O B-LOCATION O,
"Where can I find the city's tallest observation tower, and how much does a bus ride cost?",O O O O O O B-LOCATION I-LOCATION I-LOCATION O O O O O B-TRANSPORT I-TRANSPORT B-FARE,
"How much does a shuttle to the national park cost, and where is it located?",O O O O B-TRANSPORT O O B-DESTINATION I-DESTINATION B-FARE O O O O O ,
"Where is the entrance to the eco-tourism site, and how much does a public transport ride cost?",O O O B-LOCATION O O B-DESTINATION I-DESTINATION O O O O O B-TRANSPORT I-TRANSPORT I-TRANSPORT B-FARE,
